rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
0	6.64104240278898	6.57431868003512	6.69426169065124	0.0336353371711677	1.04888464044806	-1.78037430743694	2.58931859175272	0.168988169629102	3.0547414746594	0.0302232006303753	-3.39178171098258	5.28599271511729	0.482007576094152	0.274261691644708	0.653611071897518	0.701292719744192	0.892320519375366
1	6.85645072441309	6.89351922628156	6.82019392373284	-0.11945489948088	1.10024608730124	-2.0536289993476	2.23410583895231	0.194057385284727	2.63593819477654	-0.106416753648011	-4.06825740736388	3.1037205081058	0.448390152489727	0.598839284319815	0.850688056951467	0.447107929093479	0.769473651089643
2	6.341985652482	6.61182844785977	6.0537420701186	-0.565307954783159	1.27364756791536	-2.8872212458841	2.02683290750944	0.221258606136062	3.17346934791489	-0.405798508422928	-5.06185366964991	2.64063655932904	0.322443185614034	0.0103044640675847	0.19475317428102	0.0057152111153411	0.192213573808009
3	5.9299723432184	6.11028613797505	5.83257987663125	-0.363408742544441	1.85440662116818	-3.45472510500236	3.12940162191441	0.304097427837266	4.12677875440822	-0.193948530458931	-3.87110167196939	3.07951573318594	0.410984850202292	0.213942316747836	0.585033521655679	0.161995650613082	0.539717643343143
4	5.85352781829755	6.02787076490812	5.75511558602836	-0.284539251706707	1.22701258926443	-2.66672831647845	1.78633981750914	0.22524075648088	2.84166123180673	-0.212865665664781	-4.28812318886168	2.81571740905845	0.395833335367706	0.0867358150067663	0.438483450314918	0.111993264954383	0.473793810388872
5	5.596709845839	5.63934103664809	5.56761810028825	-0.173416991035309	1.25295641385813	-2.63254633372262	2.19739667260221	0.206617833241635	3.1438963517673	-0.128043081254926	-4.32471504795261	3.1757521946438	0.437973486025396	0.284215578972872	0.665982668529029	0.317318599229814	0.689462353033502
6	5.76304303610043	5.98687113144424	5.64293961755348	-0.281195741849769	0.966082244586315	-2.05167393889411	1.67216996824571	0.17270209067168	2.38173826952525	-0.267376302183199	-4.67471027301664	3.1555834723729	0.378608615753595	0.0791555741618084	0.428274693834947	0.0481178640153786	0.349554712840746
7	4.75294241011983	4.87838839480401	4.57738193079936	-0.250360796156173	1.7027649263212	-3.11106692800957	2.95624442560491	0.313027963795395	3.71224586546583	-0.13550803641022	-3.66789555396743	3.17028881318012	0.432560342029813	0.366096233271709	0.738309516944282	0.283170391880015	0.665485707931653
8	4.32119366753656	4.67499331568884	4.30965866005377	-0.032209329688814	2.006095093615	-3.85530579357262	3.3653707387704	0.323487945404209	4.38952102070494	-0.0135732618573904	-4.07069101073842	3.42184100399269	0.4940842405269	0.645287295051442	0.869939037871209	0.863412345036749	0.950409801753781
9	4.44397724806726	4.71764411822576	4.39325400182474	-0.289588890533969	1.92600750624176	-3.71838972591613	3.39627653768147	0.335832122124449	4.41386479585568	-0.137627551217682	-3.84207485114315	3.06690425994586	0.442972078693201	0.384413893101056	0.747259476784424	0.377480888273182	0.728817613437903
10	4.80005557095926	5.01940410923884	4.68364735144923	-0.221303149467359	1.77014499319693	-3.10097585112934	3.17602290037644	0.329603002581979	3.81813649833406	-0.123889998653032	-3.55097088038487	3.14739414996112	0.436079546668569	0.464372994764123	0.793537622247314	0.375504130861015	0.727554113449439
11	2.59790540406868	2.5598322417596	2.62248939535889	-0.0568119146937507	3.33818048059365	-6.47381145814281	4.90893815688727	0.507752199732323	7.52552303188708	-0.0184464370603372	-4.91678931687547	3.23230578823262	0.491717936737681	0.402590628970909	0.75910007024495	0.853117476201756	0.946547704776776
12	4.48370638046606	4.64548166643954	4.14054818330155	-0.344058250051987	1.76017403642044	-3.23631794341233	3.1980343273678	0.314502611658446	4.05250579217912	-0.170446943120765	-3.85497202595575	3.15562777602272	0.435399906574053	0.325430712706556	0.708725167468354	0.280831785592436	0.662489255272443
13	4.72246406364848	4.56283402121412	4.83040896836573	0.255429350358091	1.741625745556	-3.06488209612735	3.64245644449936	0.283223945092167	4.45945168515833	0.135186234916561	-2.99465788418154	3.94014599762762	0.437973486025396	0.427208850489955	0.772315795521099	0.38205264869104	0.732468253853634
14	3.18692811086748	3.23407264461097	3.13286005866494	-0.137785139392711	2.57111068168791	-4.71274030889149	4.46465932665406	0.367939866433151	5.38796025936047	-0.0521531789118142	-4.17389051975391	3.53170727369201	0.471590909623376	0.638928636737218	0.867987581406803	0.556588117824624	0.832086872649888
15	5.39020697089326	5.59157129434325	5.23758256228285	-0.406940955911096	1.17312424003483	-2.63640868597755	1.62704814245034	0.19899801230079	2.86184510444783	-0.350784819095639	-5.60937175468379	2.17924546954966	0.338381451546447	0.00531877674208516	0.178941078487682	0.0105636999804825	0.217336080575576
16	5.04874577028292	5.1393773867197	4.96495314171059	-0.209376901697913	1.15140071147391	-2.35293701054716	2.19112698853351	0.207400907544469	2.8917635456099	-0.168172413131357	-4.1537601308386	3.50572420222824	0.418087122784649	0.204531420583175	0.574746415338256	0.167679660118236	0.543591550627872
17	3.75886006262513	4.05636167416809	3.60429411740235	-0.492919963096477	1.81318548831301	-3.87243613848316	2.91662023381255	0.262525278265862	4.20240948398933	-0.236935322345396	-4.55989150638553	2.97406600713759	0.388731062793133	0.0798823243748962	0.431827693676219	0.0697936384862199	0.408724733369238
18	2.57328101666527	1.61119231987658	2.81977285830484	0.831992867568119	2.79733003658006	-4.87083670138468	6.40003979287122	0.417919248812484	6.95270137509644	0.260631583145545	-3.16066674546118	5.40713471775298	0.384761005584386	0.083336264296378	0.439347784092686	0.0419206089478648	0.333980955503938
19	4.11786480536743	4.6300560716188	3.9987176337009	-0.493420325480319	1.36980549433663	-2.82991724279578	2.34091695935649	0.225904109592113	3.220921205688	-0.3221229629573	-4.63495666134692	2.58156383999325	0.364884053832724	0.0470874065313104	0.341356495512339	0.031274869107172	0.302568642655435
20	2.56255051269705	2.67395305012171	2.52753150081967	0.175346846041364	2.69677110891117	-4.80902404046217	5.56173755883317	0.390681235359412	6.43316866392172	0.0606564529835062	-3.73727974843107	4.56241683650614	0.467581638089884	0.709861796656237	0.90251099737179	0.626429245695075	0.863728351442503
21	4.2159835521295	4.39478900484293	4.01072350023263	-0.39984188155872	0.972152874301236	-2.77658815283093	1.54381139375689	0.150514047590477	2.92071109901216	-0.355016862953867	-5.96870299109464	2.82827069196277	0.337121215525413	0.0152913282729228	0.213433575674378	0.00918423399803497	0.210820420186168
22	3.61904775757048	3.80737614667294	3.47495854450162	-0.319436624299172	1.67799042690862	-3.62780109555641	2.73375584461237	0.31610894212535	3.87097655542648	-0.184189188097743	-4.43614240374691	3.07606109666311	0.421202083855567	0.239919649378733	0.613424338421401	0.265122192483421	0.65108568913019
23	4.02473106267806	4.31441694449772	3.9261996339452	-0.267079437341541	1.65465915468371	-2.98918429302076	3.16178798566962	0.300047134205088	3.97786277282526	-0.152558861418077	-3.44177136265907	3.15736254199556	0.433712122472689	0.494510671946199	0.805132084145984	0.274439420092653	0.658759972871462
24	4.3833019224879	4.9881658579457	3.90912177981609	-0.694549580272115	1.85219971621463	-3.81138413433555	2.96931197163659	0.28860638197753	4.20523679187468	-0.353214984516945	-5.30160972155755	2.65049147302055	0.355892099478591	0.0304785873733231	0.281321658635453	0.0260295625063248	0.28642850144687
25	3.95301936407469	4.27875822765382	3.63191763220157	-0.40596005857943	1.47188668950907	-2.69089417303185	2.47005312121759	0.220991454944717	3.18886457984473	-0.242280547501509	-4.43273591299641	3.23091938154712	0.405584478874245	0.143596171770872	0.507084324131065	0.115670493163112	0.477939417199451
26	3.06349887640487	2.95663056082013	3.20874798616558	0.260897698933825	1.73215347550963	-3.06105226748449	4.77550500408089	0.243840710537089	5.28569375174037	0.144314336024268	-3.12664230585059	5.43856629297187	0.419782301584117	0.113988087400747	0.474846887072327	0.226998347623648	0.610259529131887
27	1.43724978544653	1.16415792065107	1.93450710127816	0.687543922518162	2.2490286765571	-3.57125283699169	6.06302013069858	0.325590667134716	6.28248874986594	0.282441812857728	-2.72131438378806	5.67022531776921	0.353219699970496	0.00632159927813475	0.179931079151794	0.0164010293303538	0.245341046742978
28	1.69270911069703	1.65170227363237	1.71410815043239	0.0168755750360603	2.46155601110204	-5.2887687527277	4.52218936864838	0.344084256129519	6.03100115289477	0.00590834014796388	-4.96176452632785	4.20712407688858	0.497397065831831	0.530446644358655	0.81994200858739	0.92004767383555	0.970517501727817
29	2.56261277784501	2.73236301471097	2.49211230614167	-0.0504719259554189	1.857271727898	-3.08798724200823	4.00443677818554	0.312587222136346	4.85836655863373	-0.0209069052550155	-3.43038419778628	3.76398492238818	0.486512068401481	0.942665825428302	0.983733947187298	0.828095689860195	0.93907436077361
30	2.65753726759809	3.09476787313622	2.25518087376374	-0.851747518971136	1.73778190494934	-4.14319840687296	2.26087711076863	0.273236411583825	4.25514517860769	-0.449700994289165	-5.38265148287101	2.25535136376246	0.300047330519179	0.00256566445567765	0.17857049074677	0.00237294694060223	0.173946443204488
31	3.40799619641092	3.66098603875621	3.27450773202007	-0.3937682440804	1.07525752481507	-2.41841424173798	1.80071916830156	0.174888259335083	2.84332409308514	-0.315966134099454	-5.0146602237247	3.0287703653799	0.349431821275309	0.0215330018495111	0.24175983569676	0.0139581100425545	0.232898236527115
32	2.32597688615747	2.2598869402987	2.40201258273266	-0.044931020540024	2.25471380787296	-4.63309652905248	3.91069197939728	0.293892943658474	5.24375378052599	-0.0202517270926028	-5.70325891119978	3.95444917720269	0.490056818367653	0.337608828251505	0.719076058423177	0.804795640444529	0.928454582224174
33	3.19967575787479	3.17520525168273	3.21133745359031	0.0861692387698181	1.39692281094789	-2.3766154317459	2.47296159086136	0.263929104017688	2.97535623775186	0.0610553274655481	-3.06845157978392	3.58021622426834	0.47562707097185	0.770734864666034	0.927509014771225	0.638152736564135	0.86856056956989
34	1.95299602356081	1.89951348820535	1.99543672521762	0.182895927478791	2.0045670703704	-4.12103571322472	4.29314650411578	0.328725775254511	5.40980193865116	0.0823844189611945	-3.83858410360977	3.98651611608153	0.465215334301242	0.771364892186578	0.927710781133045	0.500269563717579	0.801110748436489
35	0.614356760816396	0.143824210365126	0.691600730733222	0.419492592899196	2.7987396110627	-5.54539020909428	6.14906754417246	0.434723534753802	7.75162012996271	0.126213000412812	-3.63123497552566	4.42553659101516	0.438712731875977	0.584673356478021	0.844914128624236	0.32016942943495	0.689605549072752
36	2.18331825067971	1.75159430661463	2.43070720063006	0.30137784920092	2.39889069778414	-4.10855627586247	4.10088368936806	0.258601622601271	4.72927500817638	0.134980021568312	-4.03967674632543	5.04900567774887	0.412210129471095	0.405044542533189	0.760643041888911	0.186220080463067	0.56644197261338
