rab.all	rab.win.0	rab.win.1	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
38	4.53150939000592	4.22504310265015	4.32265328420263	-0.522819241486395	1.8699917724709	-3.54015707948878	2.01799386554205	0.138444020275152	3.21490516141183	-0.315147144825575	-5.52664610282663	4.90063580076955	0.411306071882638	0.497500650557839	0.916837401433912	0.558384324009324	0.965621702132007
912	-3.57284129514273	-3.89800717929115	-2.74251264585674	1.17884445844748	3.26548228832185	-8.19230729760815	8.45886249771739	0.410005684324515	12.382655798211	0.314152268433613	-4.67079010651245	8.72745259307795	0.278752523763283	0.433231624051227	0.889653670392769	0.195386557886558	0.882830598617631
18	2.57164138016131	3.06100361581978	3.43437918939027	1.00077500961214	2.95546116641376	-4.20455931184363	5.93967180869357	0.27166979275525	6.5838048665653	0.313335485886743	-3.15067209945234	6.73929047710682	0.365234421196834	0.339478913558072	0.895264215782532	0.423405934343434	0.953677599613206
48	2.17115882251695	2.5445875540901	2.07994875302495	-0.37674363174866	1.2876352011143	-2.84529788582322	1.87978314492144	0.105936258402047	3.01572916686541	-0.30304015702465	-6.55001950535902	2.96638595842529	0.355468800134243	0.345845178317249	0.891978706244878	0.397903311965812	0.95310608744758
51	0.668430216507327	-0.00865644939132704	0.601076540622016	0.873019899808845	2.852265784169	-3.81253295608064	6.30936921684033	0.254306450357012	5.94718241478388	0.301811193015892	-3.00520626704979	10.168941132285	0.304093640536235	0.192926423549654	0.82959148519915	0.213833041958042	0.925629862743066
60	1.73901273811845	2.20606347172828	1.23059112992799	-0.61679584370225	1.92240391559116	-4.21759750060597	2.63749009134057	0.173997845262841	4.66771056560344	-0.297410826180336	-6.73030384516214	2.41372054091056	0.373046918138304	0.306932925492315	0.885601541666408	0.407802787490287	0.952915923808485
194	-3.82314984351219	-5.21796385811166	-3.45395284494934	1.42513944770533	4.96473509239751	-7.68207401277655	11.4883948353355	0.717348709559895	16.6300722696212	0.284196965760606	-2.83525775833898	6.42936308924812	0.356725195625685	0.392056812310603	0.881541659720655	0.431456390831391	0.953011919366883
93	-0.760290287904309	-1.41618424943	-0.857737231238067	0.614040661365501	1.26810451984115	-1.18982637978582	5.43060131500124	0.152841576448364	5.47407949814538	0.279443041886758	-1.69435225349436	14.1690514346911	0.280701840367273	0.13258496043208	0.799411180354905	0.214629467754468	0.885242406147488
123	-1.56088573194246	-2.37767492768784	-0.825777508355649	1.00758389449116	3.38068828871231	-6.62472752925611	7.44201655984002	0.320092456022523	8.18267167836133	0.277760740800243	-4.44309845954542	5.22406086477805	0.370370414375796	0.515110446001992	0.919062127953679	0.420974164724165	0.953935175712925
49	2.60141911942314	2.78555836206944	2.99573374705637	0.307980764560073	1.12795359510333	-1.6684254953816	2.04295054446521	0.147466419511672	2.44899269263465	0.27251079457388	-3.40465129783492	5.45740625347605	0.353515675938102	0.463678839577304	0.914441184565834	0.397753982128982	0.953391627562694
296	-0.106797296200117	0.522418510051851	-0.0501134027169829	-0.442036580008607	1.70064593743477	-3.80646634115116	2.36867396151493	0.209536870673596	4.33126758839034	-0.27051999768557	-5.82489679402176	3.67064156241169	0.419921901126253	0.421787555847125	0.904573130823542	0.660045163170163	0.973304585710582
6	5.76237918071376	5.95967975119265	5.47307776524907	-0.320388980493802	1.00578319159575	-1.84372728465522	2.27538352086559	0.108113220373002	2.6564552937805	-0.266950665257768	-5.22447197087056	3.79830192911263	0.366471780421991	0.552149092775627	0.920861740838466	0.366324300699301	0.949591525348541
512	-0.67599501326411	-0.448979921827612	0.0492733367153644	0.870306532194978	3.11450532047619	-4.06776781269073	8.87949016192909	0.467215766258539	7.83792220595024	0.264758379469395	-2.89070723873991	6.02996068698986	0.365234421196834	0.284618982664096	0.874212929260453	0.385604846542347	0.952789357738178
74	-0.45565472229642	0.918802831400969	-0.528590034381886	-0.653918121655084	2.42008006785534	-3.91971442788088	3.58439242799423	0.230386891588846	4.32778437657132	-0.258734239972689	-7.21175125089581	3.81752349205437	0.384765663686849	0.312155495521017	0.882593506870676	0.480775301087801	0.958157937999234
179	-1.45455601153531	-1.8634443166312	-1.39884974259621	0.591046356455793	1.61199326529928	-3.65962385850507	6.46286603461338	0.266471868154783	6.13608774191656	0.254895123264671	-3.31666749201518	7.4497251244539	0.345029294053004	0.410595842521938	0.901723509193502	0.345601447163947	0.937841865815519
40	3.11283556344932	3.48444055770775	3.32911241421163	-0.307359004014197	1.05484958079159	-2.08596938023801	2.07336317436763	0.106768872320393	2.63790136800263	-0.254237023274682	-5.42143305733436	4.55585066082727	0.368421097396482	0.544969131591653	0.919227048126295	0.455649038461538	0.955623296930916
13	4.72464766891477	4.13534629658134	4.47007601139765	0.433306939978108	1.6533404741815	-1.9373177142383	3.50608096110094	0.152647812738762	3.42358046144992	0.248845907229269	-2.92067466843792	7.02654382234923	0.376218365341616	0.365618505514492	0.900919688566803	0.457324446386946	0.956605160688896
7	4.75293723234511	4.72227251173446	5.50954363134752	0.448696578402099	1.67828628967811	-2.67597324221881	2.78038675771075	0.203594007420886	3.35896136925282	0.247398932825498	-3.4768887746369	6.65636572137459	0.411306071882638	0.544085101226188	0.921174751806496	0.573062354312354	0.96678447863662
